lon,lat,poly_area_deg2
-94.537770,18.135060,0.0010277963
-93.078729,18.140930,0.0006915276
-94.211308,18.140223,0.00091815919
-93.862002,18.143925,0.0016772328
-94.059013,18.147190,0.0014898452
-92.400034,18.143448,0.0053136169
-93.218943,18.163115,0.00099875618
-94.183965,18.169342,0.00082314691
-92.946480,18.182567,0.00091344274
-93.020190,18.188417,0.00070656147
-93.088126,18.184145,0.0016536519
-93.188387,18.196896,0.001008299
-93.136441,18.204978,0.00087784297
-93.879749,18.202173,0.00089478546
-94.062110,18.203958,0.001119048
-94.359502,18.200651,0.0015495198
-93.026214,18.216997,0.0003863828
-93.947530,18.210619,0.00082632004
-92.841200,18.189396,0.0041741594
-94.166114,18.210221,0.001452918
-92.961666,18.218153,0.00071985146
-93.390285,18.214278,0.001116351
-92.645038,18.210148,0.0036689166
-93.059734,18.233177,0.00031073838
-93.468262,18.239795,0.0010077039
-94.404469,18.252278,0.00052578285
-93.920949,18.247466,0.0011166615
-92.927419,18.255138,0.002525093
-94.285470,18.284270,0.00066348346
-92.954443,18.298942,0.001079272
-94.061865,18.308486,0.00056827576
-93.118724,18.319281,0.00091604742
-92.628516,18.305804,0.0067578662
-92.844674,18.341376,0.0010523906
-94.217776,18.349988,0.00031510178
-93.022331,18.338478,0.0017672631
-93.987298,18.360546,0.00062034696
-92.909941,18.358152,0.0010731514
-94.083988,18.362207,0.0005061716
-92.867291,18.386480,0.00089256761
-93.956181,18.395849,0.00058667144
-93.716083,18.407240,0.0014462954
-94.120315,18.424598,0.00043627806
-94.338992,18.399696,0.0064887612
-94.415896,18.435430,0.00086602812
-94.220878,18.393557,0.0094761855
-93.594349,18.450274,0.0014086513
-94.093930,18.460864,0.00042669639
-93.926618,18.468366,0.00054677426
-93.461341,18.477849,0.00026328471
-92.543760,18.450560,0.0036859933
-93.540159,18.481620,0.00034346538
-94.059578,18.512915,0.00054001258
-93.421104,18.529404,0.00037119782
-94.109721,18.529684,0.00055768997
-94.350352,18.516278,0.0071987631
-93.568930,18.543064,0.00043802966
-93.821817,18.545661,0.00045195636
-93.980076,18.481345,0.013971508
-94.016387,18.567841,0.00061413045
-93.730790,18.592089,0.00053490641
-93.538549,18.592341,0.000400466
-93.075242,18.609053,0.011717633
-94.296012,18.594922,0.013237607
-92.042456,18.645963,0.0037033228
-94.607443,18.648110,0.013217951
-93.842527,18.681905,0.010942654
-92.909665,18.706179,0.0045325796
-94.709683,18.715298,0.0032387932
-94.836062,18.718550,0.0035475028
-93.659964,18.752826,0.0046899348
-94.444929,18.796585,0.0014134133
-92.776150,18.785619,0.0038577718
-93.881068,18.888692,0.0012210953
-93.632743,18.900447,0.0012236772
-93.777685,18.905152,0.00051405841
-92.577453,18.891275,0.0037320344
-93.721552,18.902542,0.0021028804
-93.823696,18.902126,0.0015420022
-94.321870,18.879295,0.011992726
-92.309959,18.911387,0.0020161241
-94.663922,18.880718,0.0062298028
-93.946588,18.911045,0.00267411
-93.415891,18.920302,0.0050761068
-93.118029,18.888396,0.008968303
-93.581400,18.976030,0.0011849407
-94.205825,18.936279,0.013475343
-93.637922,19.009226,0.00086840295
-93.525663,18.956812,0.0080554559
-93.741041,19.018982,0.0073592704
-92.977562,19.060404,0.0012153778
-92.242743,19.031887,0.005650423
-93.936186,19.054695,0.0051885049
-93.862895,19.053003,0.0044338214
-93.285881,19.092884,0.0013470932
-93.373736,19.083599,0.0027843211
-93.129811,19.043194,0.011203266
-92.934180,19.122147,0.0012400302
-94.314765,19.086544,0.022093236
-92.488583,19.093560,0.010570137
-94.070608,18.992094,0.020136306
-93.855321,19.144215,0.0027090445
